,season,round,raceName,circuitId,circuitName,lat,long,locality,country,date,sprint,url
959,2017,4,Russian Grand Prix,sochi,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,2017-04-30,,http://en.wikipedia.org/wiki/2017_Russian_Grand_Prix
960,2017,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,2017-05-14,,http://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix
961,2017,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,2017-05-28,,http://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix
962,2017,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2017-06-11,,http://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix
963,2017,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2017-06-25,,http://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix
964,2017,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2017-07-09,,http://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix
965,2017,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2017-07-16,,http://en.wikipedia.org/wiki/2017_British_Grand_Prix
966,2017,11,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2017-07-30,,http://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix
967,2017,12,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2017-08-27,,http://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix
968,2017,13,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,2017-09-03,,http://en.wikipedia.org/wiki/2017_Italian_Grand_Prix
969,2017,14,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,1.2914,103.864,Marina Bay,Singapore,2017-09-17,,http://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix
970,2017,15,Malaysian Grand Prix,sepang,Sepang International Circuit,2.76083,101.738,Kuala Lumpur,Malaysia,2017-10-01,,http://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix
971,2017,16,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2017-10-08,,http://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix
972,2017,17,United States Grand Prix,americas,Circuit of the Americas,30.1328,-97.6411,Austin,USA,2017-10-22,,http://en.wikipedia.org/wiki/2017_United_States_Grand_Prix
973,2017,18,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,2017-10-29,,http://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix
974,2017,19,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,2017-11-12,,http://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix
975,2017,20,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2017-11-26,,http://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix
976,2018,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2018-03-25,,http://en.wikipedia.org/wiki/2018_Australian_Grand_Prix
977,2018,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2018-04-08,,http://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix
978,2018,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2018-04-15,,http://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix
979,2018,4,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2018-04-29,,http://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix
980,2018,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,2018-05-13,,http://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix
981,2018,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,2018-05-27,,http://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix
982,2018,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2018-06-10,,http://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix
983,2018,8,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2018-06-24,,http://en.wikipedia.org/wiki/2018_French_Grand_Prix
984,2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2018-07-01,,http://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix
985,2018,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2018-07-08,,http://en.wikipedia.org/wiki/2018_British_Grand_Prix
986,2018,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,2018-07-22,,http://en.wikipedia.org/wiki/2018_German_Grand_Prix
987,2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2018-07-29,,http://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix
988,2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2018-08-26,,http://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix
989,2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,2018-09-02,,http://en.wikipedia.org/wiki/2018_Italian_Grand_Prix
990,2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,1.2914,103.864,Marina Bay,Singapore,2018-09-16,,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix
991,2018,16,Russian Grand Prix,sochi,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,2018-09-30,,http://en.wikipedia.org/wiki/2018_Russian_Grand_Prix
992,2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2018-10-07,,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix
993,2018,18,United States Grand Prix,americas,Circuit of the Americas,30.1328,-97.6411,Austin,USA,2018-10-21,,http://en.wikipedia.org/wiki/2018_United_States_Grand_Prix
994,2018,19,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,2018-10-28,,http://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix
995,2018,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,2018-11-11,,http://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix
996,2018,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2018-11-25,,http://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix
997,2019,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2019-03-17,,http://en.wikipedia.org/wiki/2019_Australian_Grand_Prix
998,2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2019-03-31,,http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix
999,2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2019-04-14,,http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix
1000,2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2019-04-28,,http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix
1001,2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,2019-05-12,,http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix
1002,2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,2019-05-26,,http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix
1003,2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2019-06-09,,http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix
1004,2019,8,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2019-06-23,,http://en.wikipedia.org/wiki/2019_French_Grand_Prix
1005,2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2019-06-30,,http://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix
1006,2019,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2019-07-14,,http://en.wikipedia.org/wiki/2019_British_Grand_Prix
1007,2019,11,German Grand Prix,hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,2019-07-28,,http://en.wikipedia.org/wiki/2019_German_Grand_Prix
1008,2019,12,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2019-08-04,,http://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix
1009,2019,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2019-09-01,,http://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix
1010,2019,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,2019-09-08,,http://en.wikipedia.org/wiki/2019_Italian_Grand_Prix
1011,2019,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,1.2914,103.864,Marina Bay,Singapore,2019-09-22,,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix
1012,2019,16,Russian Grand Prix,sochi,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,2019-09-29,,http://en.wikipedia.org/wiki/2019_Russian_Grand_Prix
1013,2019,17,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2019-10-13,,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix
1014,2019,18,Mexican Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,2019-10-27,,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix
1015,2019,19,United States Grand Prix,americas,Circuit of the Americas,30.1328,-97.6411,Austin,USA,2019-11-03,,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix
1016,2019,20,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,2019-11-17,,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix
1017,2019,21,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2019-12-01,,http://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix
1018,2020,1,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2020-07-05,,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix
1019,2020,2,Styrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2020-07-12,,http://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix
1020,2020,3,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2020-07-19,,http://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix
1021,2020,4,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2020-08-02,,http://en.wikipedia.org/wiki/2020_British_Grand_Prix
1022,2020,5,70th Anniversary Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2020-08-09,,http://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix
1023,2020,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,2020-08-16,,http://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix
1024,2020,7,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2020-08-30,,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix
1025,2020,8,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,2020-09-06,,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix
1026,2020,9,Tuscan Grand Prix,mugello,Autodromo Internazionale del Mugello,43.9975,11.3719,Mugello,Italy,2020-09-13,,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix
1027,2020,10,Russian Grand Prix,sochi,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,2020-09-27,,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix
1028,2020,11,Eifel Grand Prix,nurburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,2020-10-11,,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix
1029,2020,12,Portuguese Grand Prix,portimao,Autódromo Internacional do Algarve,37.227,-8.6267,Portimão,Portugal,2020-10-25,,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix
1030,2020,13,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2020-11-01,,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix
1031,2020,14,Turkish Grand Prix,istanbul,Istanbul Park,40.9517,29.405,Istanbul,Turkey,2020-11-15,,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix
1032,2020,15,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2020-11-29,,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix
1033,2020,16,Sakhir Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2020-12-06,,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix
1034,2020,17,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2020-12-13,,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix
1035,2021,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2021-03-28,,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix
1036,2021,2,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2021-04-18,,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix
1037,2021,3,Portuguese Grand Prix,portimao,Autódromo Internacional do Algarve,37.227,-8.6267,Portimão,Portugal,2021-05-02,,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix
1038,2021,4,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,2021-05-09,,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix
1039,2021,5,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,2021-05-23,,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix
1040,2021,6,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2021-06-06,,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix
1041,2021,7,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2021-06-20,,http://en.wikipedia.org/wiki/2021_French_Grand_Prix
1042,2021,8,Styrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2021-06-27,,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix
1043,2021,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2021-07-04,,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix
1044,2021,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2021-07-18,2021-07-17,http://en.wikipedia.org/wiki/2021_British_Grand_Prix
1045,2021,11,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2021-08-01,,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix
1046,2021,12,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2021-08-29,,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix
1047,2021,13,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2021-09-05,,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix
1048,2021,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,2021-09-12,2021-09-11,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix
1049,2021,15,Russian Grand Prix,sochi,Sochi Autodrom,43.4057,39.9578,Sochi,Russia,2021-09-26,,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix
1050,2021,16,Turkish Grand Prix,istanbul,Istanbul Park,40.9517,29.405,Istanbul,Turkey,2021-10-10,,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix
1051,2021,17,United States Grand Prix,americas,Circuit of the Americas,30.1328,-97.6411,Austin,USA,2021-10-24,,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix
1052,2021,18,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,2021-11-07,,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix
1053,2021,19,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,2021-11-14,2021-11-13,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix
1054,2021,20,Qatar Grand Prix,losail,Losail International Circuit,25.49,51.4542,Al Daayen,Qatar,2021-11-21,,http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix
1055,2021,21,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2021-12-05,,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix
1056,2021,22,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2021-12-12,,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix
1057,2022,1,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2022-03-20,,http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix
1058,2022,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2022-03-27,,http://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix
1059,2022,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2022-04-10,,http://en.wikipedia.org/wiki/2022_Australian_Grand_Prix
1060,2022,4,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2022-04-24,2022-04-23,http://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix
1061,2022,5,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2022-05-08,,http://en.wikipedia.org/wiki/2022_Miami_Grand_Prix
1062,2022,6,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,41.57,2.26111,Montmeló,Spain,2022-05-22,,http://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix
1063,2022,7,Monaco Grand Prix,monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,2022-05-29,,http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix
1064,2022,8,Azerbaijan Grand Prix,baku,Baku City Circuit,40.3725,49.8533,Baku,Azerbaijan,2022-06-12,,http://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix
1065,2022,9,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2022-06-19,,http://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix
1066,2022,10,British Grand Prix,silverstone,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2022-07-03,,http://en.wikipedia.org/wiki/2022_British_Grand_Prix
1067,2022,11,Austrian Grand Prix,red_bull_ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,2022-07-10,2022-07-09,http://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix
1068,2022,12,French Grand Prix,ricard,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,2022-07-24,,http://en.wikipedia.org/wiki/2022_French_Grand_Prix
1069,2022,13,Hungarian Grand Prix,hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,2022-07-31,,http://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix
1070,2022,14,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,2022-08-28,,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix
1071,2022,15,Dutch Grand Prix,zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,2022-09-04,,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix
1072,2022,16,Italian Grand Prix,monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,2022-09-11,,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix
1073,2022,17,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,1.2914,103.864,Marina Bay,Singapore,2022-10-02,,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix
1074,2022,18,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2022-10-09,,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix
1075,2022,19,United States Grand Prix,americas,Circuit of the Americas,30.1328,-97.6411,Austin,USA,2022-10-23,,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix
1076,2022,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,2022-10-30,,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix
1077,2022,21,Brazilian Grand Prix,interlagos,Autódromo José Carlos Pace,-23.7036,-46.6997,São Paulo,Brazil,2022-11-13,2022-11-12,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix
1078,2022,22,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2022-11-20,,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix
