,season,round,position,constructorId,points,wins
11286,2015,1,6,force_india,7.0,0
11287,2015,1,7,toro_rosso,2.0,0
11288,2015,1,8,mclaren,0.0,0
11289,2015,1,9,lotus_f1,0.0,0
11290,2015,2,1,mercedes,76.0,1
11291,2015,2,2,ferrari,52.0,1
11292,2015,2,3,williams,30.0,0
11293,2015,2,4,sauber,14.0,0
11294,2015,2,5,toro_rosso,12.0,0
11295,2015,2,6,red_bull,11.0,0
11296,2015,2,7,force_india,7.0,0
11297,2015,2,8,lotus_f1,0.0,0
11298,2015,2,9,mclaren,0.0,0
11299,2015,2,10,manor,0.0,0
11300,2015,3,1,mercedes,119.0,2
11301,2015,3,2,ferrari,79.0,1
11302,2015,3,3,williams,48.0,0
11303,2015,3,4,sauber,19.0,0
11304,2015,3,5,red_bull,13.0,0
11305,2015,3,6,toro_rosso,12.0,0
11306,2015,3,7,force_india,7.0,0
11307,2015,3,8,lotus_f1,6.0,0
11308,2015,3,9,mclaren,0.0,0
11309,2015,3,10,manor,0.0,0
11310,2015,4,1,mercedes,159.0,3
11311,2015,4,2,ferrari,107.0,1
11312,2015,4,3,williams,61.0,0
11313,2015,4,4,red_bull,23.0,0
11314,2015,4,5,sauber,19.0,0
11315,2015,4,6,lotus_f1,12.0,0
11316,2015,4,7,toro_rosso,12.0,0
11317,2015,4,8,force_india,11.0,0
11318,2015,4,9,mclaren,0.0,0
11319,2015,4,10,manor,0.0,0
11320,2015,5,1,mercedes,202.0,4
11321,2015,5,2,ferrari,132.0,1
11322,2015,5,3,williams,81.0,0
11323,2015,5,4,red_bull,30.0,0
11324,2015,5,5,sauber,19.0,0
11325,2015,5,6,lotus_f1,16.0,0
11326,2015,5,7,toro_rosso,14.0,0
11327,2015,5,8,force_india,11.0,0
11328,2015,5,9,mclaren,0.0,0
11329,2015,5,10,manor,0.0,0
11330,2015,6,1,mercedes,242.0,5
11331,2015,6,2,ferrari,158.0,1
11332,2015,6,3,williams,81.0,0
11333,2015,6,4,red_bull,52.0,0
11334,2015,6,5,sauber,21.0,0
11335,2015,6,6,force_india,17.0,0
11336,2015,6,7,lotus_f1,16.0,0
11337,2015,6,8,toro_rosso,15.0,0
11338,2015,6,9,mclaren,4.0,0
11339,2015,6,10,manor,0.0,0
11340,2015,7,1,mercedes,285.0,6
11341,2015,7,2,ferrari,180.0,1
11342,2015,7,3,williams,104.0,0
11343,2015,7,4,red_bull,54.0,0
11344,2015,7,5,lotus_f1,23.0,0
11345,2015,7,6,sauber,21.0,0
11346,2015,7,7,force_india,21.0,0
11347,2015,7,8,toro_rosso,15.0,0
11348,2015,7,9,mclaren,4.0,0
11349,2015,7,10,manor,0.0,0
11350,2015,8,1,mercedes,328.0,7
11351,2015,8,2,ferrari,192.0,1
11352,2015,8,3,williams,129.0,0
11353,2015,8,4,red_bull,55.0,0
11354,2015,8,5,force_india,31.0,0
11355,2015,8,6,lotus_f1,29.0,0
11356,2015,8,7,sauber,21.0,0
11357,2015,8,8,toro_rosso,19.0,0
11358,2015,8,9,mclaren,4.0,0
11359,2015,8,10,manor,0.0,0
11360,2015,9,1,mercedes,371.0,8
11361,2015,9,2,ferrari,211.0,1
11362,2015,9,3,williams,151.0,0
11363,2015,9,4,red_bull,63.0,0
11364,2015,9,5,force_india,39.0,0
11365,2015,9,6,lotus_f1,29.0,0
11366,2015,9,7,sauber,21.0,0
11367,2015,9,8,toro_rosso,19.0,0
11368,2015,9,9,mclaren,5.0,0
11369,2015,9,10,manor,0.0,0
11370,2015,10,1,mercedes,383.0,8
11371,2015,10,2,ferrari,236.0,2
11372,2015,10,3,williams,151.0,0
11373,2015,10,4,red_bull,96.0,0
11374,2015,10,5,force_india,39.0,0
11375,2015,10,6,lotus_f1,35.0,0
11376,2015,10,7,toro_rosso,31.0,0
11377,2015,10,8,sauber,22.0,0
11378,2015,10,9,mclaren,17.0,0
11379,2015,10,10,manor,0.0,0
11380,2015,11,1,mercedes,426.0,9
11381,2015,11,2,ferrari,242.0,2
11382,2015,11,3,williams,161.0,0
11383,2015,11,4,red_bull,108.0,0
11384,2015,11,5,lotus_f1,50.0,0
11385,2015,11,6,force_india,49.0,0
11386,2015,11,7,toro_rosso,35.0,0
11387,2015,11,8,sauber,23.0,0
11388,2015,11,9,mclaren,17.0,0
11389,2015,11,10,manor,0.0,0
11390,2015,12,1,mercedes,451.0,10
11391,2015,12,2,ferrari,270.0,2
11392,2015,12,3,williams,188.0,0
11393,2015,12,4,red_bull,113.0,0
11394,2015,12,5,force_india,63.0,0
11395,2015,12,6,lotus_f1,50.0,0
11396,2015,12,7,toro_rosso,35.0,0
11397,2015,12,8,sauber,25.0,0
11398,2015,12,9,mclaren,17.0,0
11399,2015,12,10,manor,0.0,0
11400,2015,13,1,mercedes,463.0,10
11401,2015,13,2,ferrari,310.0,3
11402,2015,13,3,williams,198.0,0
11403,2015,13,4,red_bull,139.0,0
11404,2015,13,5,force_india,69.0,0
11405,2015,13,6,lotus_f1,50.0,0
11406,2015,13,7,toro_rosso,41.0,0
11407,2015,13,8,sauber,26.0,0
11408,2015,13,9,mclaren,17.0,0
11409,2015,13,10,manor,0.0,0
11410,2015,14,1,mercedes,506.0,11
11411,2015,14,2,ferrari,337.0,3
11412,2015,14,3,williams,208.0,0
11413,2015,14,4,red_bull,139.0,0
11414,2015,14,5,force_india,77.0,0
11415,2015,14,6,lotus_f1,60.0,0
11416,2015,14,7,toro_rosso,44.0,0
11417,2015,14,8,sauber,26.0,0
11418,2015,14,9,mclaren,17.0,0
11419,2015,14,10,manor,0.0,0
11420,2015,15,1,mercedes,531.0,12
11421,2015,15,2,ferrari,359.0,3
11422,2015,15,3,williams,220.0,0
11423,2015,15,4,red_bull,149.0,0
11424,2015,15,5,force_india,92.0,0
11425,2015,15,6,lotus_f1,66.0,0
11426,2015,15,7,toro_rosso,45.0,0
11427,2015,15,8,sauber,34.0,0
11428,2015,15,9,mclaren,19.0,0
11429,2015,15,10,manor,0.0,0
11430,2015,16,1,mercedes,574.0,13
11431,2015,16,2,ferrari,374.0,3
11432,2015,16,3,williams,220.0,0
11433,2015,16,4,red_bull,150.0,0
11434,2015,16,5,force_india,102.0,0
11435,2015,16,6,lotus_f1,70.0,0
11436,2015,16,7,toro_rosso,63.0,0
11437,2015,16,8,sauber,36.0,0
11438,2015,16,9,mclaren,27.0,0
11439,2015,16,10,manor,0.0,0
11440,2015,17,1,mercedes,617.0,14
11441,2015,17,2,ferrari,374.0,3
11442,2015,17,3,williams,243.0,0
11443,2015,17,4,red_bull,172.0,0
11444,2015,17,5,force_india,112.0,0
11445,2015,17,6,lotus_f1,71.0,0
11446,2015,17,7,toro_rosso,65.0,0
11447,2015,17,8,sauber,36.0,0
11448,2015,17,9,mclaren,27.0,0
11449,2015,17,10,manor,0.0,0
11450,2015,18,1,mercedes,660.0,15
11451,2015,18,2,ferrari,401.0,3
11452,2015,18,3,williams,253.0,0
11453,2015,18,4,red_bull,178.0,0
11454,2015,18,5,force_india,120.0,0
11455,2015,18,6,lotus_f1,76.0,0
11456,2015,18,7,toro_rosso,67.0,0
11457,2015,18,8,sauber,36.0,0
11458,2015,18,9,mclaren,27.0,0
11459,2015,18,10,manor,0.0,0
11460,2015,19,1,mercedes,703.0,16
11461,2015,19,2,ferrari,428.0,3
11462,2015,19,3,williams,257.0,0
11463,2015,19,4,red_bull,187.0,0
11464,2015,19,5,force_india,136.0,0
11465,2015,19,6,lotus_f1,78.0,0
11466,2015,19,7,toro_rosso,67.0,0
11467,2015,19,8,sauber,36.0,0
11468,2015,19,9,mclaren,27.0,0
11469,2015,19,10,manor,0.0,0
11470,2016,1,1,mercedes,43.0,1
11471,2016,1,2,ferrari,15.0,0
11472,2016,1,3,williams,14.0,0
11473,2016,1,4,red_bull,12.0,0
11474,2016,1,5,haas,8.0,0
11475,2016,1,6,force_india,6.0,0
11476,2016,1,7,toro_rosso,3.0,0
11477,2016,1,8,renault,0.0,0
11478,2016,1,9,mclaren,0.0,0
11479,2016,1,10,sauber,0.0,0
11480,2016,1,11,manor,0.0,0
11481,2016,2,1,mercedes,83.0,2
11482,2016,2,2,ferrari,33.0,0
11483,2016,2,3,red_bull,30.0,0
11484,2016,2,4,williams,20.0,0
11485,2016,2,5,haas,18.0,0
11486,2016,2,6,toro_rosso,11.0,0
11487,2016,2,7,force_india,6.0,0
11488,2016,2,8,mclaren,1.0,0
11489,2016,2,9,renault,0.0,0
11490,2016,2,10,sauber,0.0,0
11491,2016,2,11,manor,0.0,0
11492,2016,3,1,mercedes,114.0,3
11493,2016,3,2,ferrari,61.0,0
11494,2016,3,3,red_bull,57.0,0
11495,2016,3,4,williams,29.0,0
11496,2016,3,5,haas,18.0,0
11497,2016,3,6,toro_rosso,17.0,0
11498,2016,3,7,force_india,6.0,0
11499,2016,3,8,mclaren,1.0,0
11500,2016,3,9,renault,0.0,0
11501,2016,3,10,sauber,0.0,0
11502,2016,3,11,manor,0.0,0
11503,2016,4,1,mercedes,157.0,4
11504,2016,4,2,ferrari,76.0,0
11505,2016,4,3,red_bull,57.0,0
11506,2016,4,4,williams,51.0,0
11507,2016,4,5,haas,22.0,0
11508,2016,4,6,toro_rosso,17.0,0
11509,2016,4,7,mclaren,10.0,0
11510,2016,4,8,force_india,8.0,0
11511,2016,4,9,renault,6.0,0
11512,2016,4,10,sauber,0.0,0
11513,2016,4,11,manor,0.0,0
11514,2016,5,1,mercedes,157.0,4
11515,2016,5,2,ferrari,109.0,0
11516,2016,5,3,red_bull,94.0,1
11517,2016,5,4,williams,65.0,0
11518,2016,5,5,toro_rosso,26.0,0
11519,2016,5,6,haas,22.0,0
11520,2016,5,7,force_india,14.0,0
11521,2016,5,8,mclaren,12.0,0
11522,2016,5,9,renault,6.0,0
11523,2016,5,10,sauber,0.0,0
11524,2016,5,11,manor,0.0,0
11525,2016,6,1,mercedes,188.0,5
11526,2016,6,2,ferrari,121.0,0
11527,2016,6,3,red_bull,112.0,1
11528,2016,6,4,williams,66.0,0
11529,2016,6,5,force_india,37.0,0
11530,2016,6,6,toro_rosso,30.0,0
11531,2016,6,7,mclaren,24.0,0
11532,2016,6,8,haas,22.0,0
11533,2016,6,9,renault,6.0,0
11534,2016,6,10,sauber,0.0,0
11535,2016,6,11,manor,0.0,0
11536,2016,7,1,mercedes,223.0,6
11537,2016,7,2,ferrari,147.0,0
11538,2016,7,3,red_bull,130.0,1
11539,2016,7,4,williams,81.0,0
11540,2016,7,5,force_india,42.0,0
11541,2016,7,6,toro_rosso,32.0,0
11542,2016,7,7,mclaren,24.0,0
11543,2016,7,8,haas,22.0,0
11544,2016,7,9,renault,6.0,0
11545,2016,7,10,sauber,0.0,0
11546,2016,7,11,manor,0.0,0
11547,2016,8,1,mercedes,258.0,7
11548,2016,8,2,ferrari,177.0,0
11549,2016,8,3,red_bull,140.0,1
11550,2016,8,4,williams,90.0,0
11551,2016,8,5,force_india,59.0,0
11552,2016,8,6,toro_rosso,32.0,0
11553,2016,8,7,mclaren,24.0,0
11554,2016,8,8,haas,22.0,0
11555,2016,8,9,renault,6.0,0
11556,2016,8,10,sauber,0.0,0
11557,2016,8,11,manor,0.0,0
11558,2016,9,1,mercedes,295.0,8
11559,2016,9,2,ferrari,192.0,0
11560,2016,9,3,red_bull,168.0,1
11561,2016,9,4,williams,92.0,0
11562,2016,9,5,force_india,59.0,0
11563,2016,9,6,toro_rosso,36.0,0
11564,2016,9,7,mclaren,32.0,0
11565,2016,9,8,haas,28.0,0
11566,2016,9,9,renault,6.0,0
11567,2016,9,10,manor,1.0,0
11568,2016,9,11,sauber,0.0,0
11569,2016,10,1,mercedes,335.0,9
11570,2016,10,2,ferrari,204.0,0
11571,2016,10,3,red_bull,198.0,1
11572,2016,10,4,williams,92.0,0
11573,2016,10,5,force_india,73.0,0
11574,2016,10,6,toro_rosso,41.0,0
11575,2016,10,7,mclaren,32.0,0
11576,2016,10,8,haas,28.0,0
11577,2016,10,9,renault,6.0,0
11578,2016,10,10,manor,1.0,0
11579,2016,10,11,sauber,0.0,0
11580,2016,11,1,mercedes,378.0,10
11581,2016,11,2,ferrari,224.0,0
11582,2016,11,3,red_bull,223.0,1
11583,2016,11,4,williams,94.0,0
11584,2016,11,5,force_india,74.0,0
11585,2016,11,6,toro_rosso,45.0,0
11586,2016,11,7,mclaren,38.0,0
11587,2016,11,8,haas,28.0,0
11588,2016,11,9,renault,6.0,0
11589,2016,11,10,manor,1.0,0
11590,2016,11,11,sauber,0.0,0
11591,2016,12,1,mercedes,415.0,11
11592,2016,12,2,red_bull,256.0,1
11593,2016,12,3,ferrari,242.0,0
11594,2016,12,4,williams,96.0,0
11595,2016,12,5,force_india,81.0,0
11596,2016,12,6,toro_rosso,45.0,0
11597,2016,12,7,mclaren,42.0,0
11598,2016,12,8,haas,28.0,0
11599,2016,12,9,renault,6.0,0
11600,2016,12,10,manor,1.0,0
11601,2016,12,11,sauber,0.0,0
11602,2016,13,1,mercedes,455.0,12
11603,2016,13,2,red_bull,274.0,1
11604,2016,13,3,ferrari,252.0,0
11605,2016,13,4,force_india,103.0,0
11606,2016,13,5,williams,101.0,0
11607,2016,13,6,mclaren,48.0,0
11608,2016,13,7,toro_rosso,45.0,0
11609,2016,13,8,haas,28.0,0
11610,2016,13,9,renault,6.0,0
11611,2016,13,10,manor,1.0,0
11612,2016,13,11,sauber,0.0,0
11613,2016,14,1,mercedes,498.0,13
11614,2016,14,2,red_bull,290.0,1
11615,2016,14,3,ferrari,279.0,0
11616,2016,14,4,williams,111.0,0
11617,2016,14,5,force_india,108.0,0
11618,2016,14,6,mclaren,48.0,0
11619,2016,14,7,toro_rosso,45.0,0
11620,2016,14,8,haas,28.0,0
11621,2016,14,9,renault,6.0,0
11622,2016,14,10,manor,1.0,0
11623,2016,14,11,sauber,0.0,0
11624,2016,15,1,mercedes,538.0,14
11625,2016,15,2,red_bull,316.0,1
11626,2016,15,3,ferrari,301.0,0
11627,2016,15,4,force_india,112.0,0
11628,2016,15,5,williams,111.0,0
11629,2016,15,6,mclaren,54.0,0
11630,2016,15,7,toro_rosso,47.0,0
11631,2016,15,8,haas,28.0,0
11632,2016,15,9,renault,7.0,0
11633,2016,15,10,manor,1.0,0
11634,2016,15,11,sauber,0.0,0
11635,2016,16,1,mercedes,553.0,14
11636,2016,16,2,red_bull,359.0,2
11637,2016,16,3,ferrari,313.0,0
11638,2016,16,4,force_india,124.0,0
11639,2016,16,5,williams,121.0,0
11640,2016,16,6,mclaren,62.0,0
11641,2016,16,7,toro_rosso,47.0,0
11642,2016,16,8,haas,28.0,0
11643,2016,16,9,renault,8.0,0
11644,2016,16,10,manor,1.0,0
11645,2016,16,11,sauber,0.0,0
11646,2016,17,1,mercedes,593.0,15
11647,2016,17,2,red_bull,385.0,2
11648,2016,17,3,ferrari,335.0,0
11649,2016,17,4,force_india,134.0,0
11650,2016,17,5,williams,124.0,0
11651,2016,17,6,mclaren,62.0,0
11652,2016,17,7,toro_rosso,47.0,0
11653,2016,17,8,haas,28.0,0
11654,2016,17,9,renault,8.0,0
11655,2016,17,10,manor,1.0,0
11656,2016,17,11,sauber,0.0,0
11657,2016,18,1,mercedes,636.0,16
11658,2016,18,2,red_bull,400.0,2
11659,2016,18,3,ferrari,347.0,0
11660,2016,18,4,force_india,138.0,0
11661,2016,18,5,williams,130.0,0
11662,2016,18,6,mclaren,74.0,0
11663,2016,18,7,toro_rosso,55.0,0
11664,2016,18,8,haas,29.0,0
11665,2016,18,9,renault,8.0,0
11666,2016,18,10,manor,1.0,0
11667,2016,18,11,sauber,0.0,0
11668,2016,19,1,mercedes,679.0,17
11669,2016,19,2,red_bull,427.0,2
11670,2016,19,3,ferrari,365.0,0
11671,2016,19,4,force_india,145.0,0
11672,2016,19,5,williams,136.0,0
11673,2016,19,6,mclaren,74.0,0
11674,2016,19,7,toro_rosso,55.0,0
11675,2016,19,8,haas,29.0,0
11676,2016,19,9,renault,8.0,0
11677,2016,19,10,manor,1.0,0
11678,2016,19,11,sauber,0.0,0
11679,2016,20,1,mercedes,722.0,18
11680,2016,20,2,red_bull,446.0,2
11681,2016,20,3,ferrari,375.0,0
11682,2016,20,4,force_india,163.0,0
11683,2016,20,5,williams,136.0,0
11684,2016,20,6,mclaren,75.0,0
11685,2016,20,7,toro_rosso,63.0,0
11686,2016,20,8,haas,29.0,0
11687,2016,20,9,renault,8.0,0
11688,2016,20,10,sauber,2.0,0
11689,2016,20,11,manor,1.0,0
11690,2016,21,1,mercedes,765.0,19
11691,2016,21,2,red_bull,468.0,2
11692,2016,21,3,ferrari,398.0,0
11693,2016,21,4,force_india,173.0,0
11694,2016,21,5,williams,138.0,0
11695,2016,21,6,mclaren,76.0,0
11696,2016,21,7,toro_rosso,63.0,0
11697,2016,21,8,haas,29.0,0
11698,2016,21,9,renault,8.0,0
11699,2016,21,10,sauber,2.0,0
11700,2016,21,11,manor,1.0,0
11701,2017,1,1,ferrari,37.0,1
11702,2017,1,2,mercedes,33.0,0
11703,2017,1,3,red_bull,10.0,0
11704,2017,1,4,williams,8.0,0
11705,2017,1,5,force_india,7.0,0
11706,2017,1,6,toro_rosso,6.0,0
11707,2017,1,7,renault,0.0,0
11708,2017,1,8,sauber,0.0,0
11709,2017,1,9,mclaren,0.0,0
11710,2017,1,10,haas,0.0,0
11711,2017,2,1,mercedes,66.0,1
11712,2017,2,2,ferrari,65.0,1
11713,2017,2,3,red_bull,37.0,0
11714,2017,2,4,toro_rosso,12.0,0
11715,2017,2,5,force_india,10.0,0
11716,2017,2,6,williams,8.0,0
11717,2017,2,7,haas,4.0,0
11718,2017,2,8,renault,0.0,0
11719,2017,2,9,sauber,0.0,0
11720,2017,2,10,mclaren,0.0,0
11721,2017,3,1,ferrari,102.0,2
11722,2017,3,2,mercedes,99.0,1
11723,2017,3,3,red_bull,47.0,0
11724,2017,3,4,force_india,17.0,0
11725,2017,3,5,williams,16.0,0
11726,2017,3,6,toro_rosso,12.0,0
11727,2017,3,7,haas,8.0,0
11728,2017,3,8,renault,2.0,0
11729,2017,3,9,sauber,0.0,0
11730,2017,3,10,mclaren,0.0,0
11731,2017,4,1,mercedes,136.0,2
11732,2017,4,2,ferrari,135.0,2
11733,2017,4,3,red_bull,57.0,0
11734,2017,4,4,force_india,31.0,0
11735,2017,4,5,williams,18.0,0
11736,2017,4,6,toro_rosso,13.0,0
11737,2017,4,7,haas,8.0,0
11738,2017,4,8,renault,6.0,0
11739,2017,4,9,sauber,0.0,0
11740,2017,4,10,mclaren,0.0,0
11741,2017,5,1,mercedes,161.0,3
11742,2017,5,2,ferrari,153.0,2
11743,2017,5,3,red_bull,72.0,0
11744,2017,5,4,force_india,53.0,0
11745,2017,5,5,toro_rosso,21.0,0
11746,2017,5,6,williams,18.0,0
11747,2017,5,7,renault,14.0,0
11748,2017,5,8,haas,9.0,0
11749,2017,5,9,sauber,4.0,0
11750,2017,5,10,mclaren,0.0,0
11751,2017,6,1,ferrari,196.0,3
11752,2017,6,2,mercedes,179.0,3
11753,2017,6,3,red_bull,97.0,0
11754,2017,6,4,force_india,53.0,0
11755,2017,6,5,toro_rosso,29.0,0
11756,2017,6,6,williams,20.0,0
11757,2017,6,7,renault,14.0,0
11758,2017,6,8,haas,14.0,0
11759,2017,6,9,sauber,4.0,0
11760,2017,6,10,mclaren,0.0,0
11761,2017,7,1,mercedes,222.0,4
11762,2017,7,2,ferrari,214.0,3
11763,2017,7,3,red_bull,112.0,0
11764,2017,7,4,force_india,71.0,0
11765,2017,7,5,toro_rosso,29.0,0
11766,2017,7,6,williams,22.0,0
11767,2017,7,7,renault,18.0,0
11768,2017,7,8,haas,15.0,0
11769,2017,7,9,sauber,4.0,0
11770,2017,7,10,mclaren,0.0,0
11771,2017,8,1,mercedes,250.0,4
11772,2017,8,2,ferrari,226.0,3
11773,2017,8,3,red_bull,137.0,1
11774,2017,8,4,force_india,79.0,0
11775,2017,8,5,williams,37.0,0
11776,2017,8,6,toro_rosso,33.0,0
11777,2017,8,7,haas,21.0,0
11778,2017,8,8,renault,18.0,0
11779,2017,8,9,sauber,5.0,0
11780,2017,8,10,mclaren,2.0,0
11781,2017,9,1,mercedes,287.0,5
11782,2017,9,2,ferrari,254.0,3
11783,2017,9,3,red_bull,152.0,1
11784,2017,9,4,force_india,89.0,0
11785,2017,9,5,williams,40.0,0
11786,2017,9,6,toro_rosso,33.0,0
11787,2017,9,7,haas,29.0,0
11788,2017,9,8,renault,18.0,0
11789,2017,9,9,sauber,5.0,0
11790,2017,9,10,mclaren,2.0,0
11791,2017,10,1,mercedes,330.0,6
11792,2017,10,2,ferrari,275.0,3
11793,2017,10,3,red_bull,174.0,1
11794,2017,10,4,force_india,95.0,0
11795,2017,10,5,williams,41.0,0
11796,2017,10,6,toro_rosso,33.0,0
11797,2017,10,7,haas,29.0,0
11798,2017,10,8,renault,26.0,0
11799,2017,10,9,sauber,5.0,0
11800,2017,10,10,mclaren,2.0,0
11801,2017,11,1,mercedes,357.0,6
11802,2017,11,2,ferrari,318.0,4
11803,2017,11,3,red_bull,184.0,1
11804,2017,11,4,force_india,101.0,0
11805,2017,11,5,williams,41.0,0
11806,2017,11,6,toro_rosso,39.0,0
11807,2017,11,7,haas,29.0,0
11808,2017,11,8,renault,26.0,0
11809,2017,11,9,mclaren,11.0,0
11810,2017,11,10,sauber,5.0,0
11811,2017,12,1,mercedes,392.0,7
11812,2017,12,2,ferrari,348.0,4
11813,2017,12,3,red_bull,199.0,1
11814,2017,12,4,force_india,103.0,0
11815,2017,12,5,williams,45.0,0
11816,2017,12,6,toro_rosso,40.0,0
11817,2017,12,7,haas,35.0,0
11818,2017,12,8,renault,34.0,0
11819,2017,12,9,mclaren,11.0,0
11820,2017,12,10,sauber,5.0,0
11821,2017,13,1,mercedes,435.0,8
11822,2017,13,2,ferrari,373.0,4
11823,2017,13,3,red_bull,212.0,1
11824,2017,13,4,force_india,113.0,0
11825,2017,13,5,williams,55.0,0
11826,2017,13,6,toro_rosso,40.0,0
11827,2017,13,7,haas,35.0,0
11828,2017,13,8,renault,34.0,0
11829,2017,13,9,mclaren,11.0,0
11830,2017,13,10,sauber,5.0,0
11831,2017,14,1,mercedes,475.0,9
11832,2017,14,2,ferrari,373.0,4
11833,2017,14,3,red_bull,230.0,1
11834,2017,14,4,force_india,124.0,0
11835,2017,14,5,williams,59.0,0
11836,2017,14,6,toro_rosso,52.0,0
11837,2017,14,7,renault,42.0,0
11838,2017,14,8,haas,37.0,0
11839,2017,14,9,mclaren,17.0,0
11840,2017,14,10,sauber,5.0,0
11841,2017,15,1,mercedes,503.0,9
11842,2017,15,2,ferrari,385.0,4
11843,2017,15,3,red_bull,270.0,2
11844,2017,15,4,force_india,133.0,0
11845,2017,15,5,williams,65.0,0
11846,2017,15,6,toro_rosso,52.0,0
11847,2017,15,7,renault,42.0,0
11848,2017,15,8,haas,37.0,0
11849,2017,15,9,mclaren,23.0,0
11850,2017,15,10,sauber,5.0,0
11851,2017,16,1,mercedes,540.0,10
11852,2017,16,2,ferrari,395.0,4
11853,2017,16,3,red_bull,303.0,2
11854,2017,16,4,force_india,147.0,0
11855,2017,16,5,williams,66.0,0
11856,2017,16,6,toro_rosso,52.0,0
11857,2017,16,7,haas,43.0,0
11858,2017,16,8,renault,42.0,0
11859,2017,16,9,mclaren,23.0,0
11860,2017,16,10,sauber,5.0,0
11861,2017,17,1,mercedes,575.0,11
11862,2017,17,2,ferrari,428.0,4
11863,2017,17,3,red_bull,315.0,2
11864,2017,17,4,force_india,159.0,0
11865,2017,17,5,williams,68.0,0
11866,2017,17,6,toro_rosso,53.0,0
11867,2017,17,7,renault,48.0,0
11868,2017,17,8,haas,43.0,0
11869,2017,17,9,mclaren,23.0,0
11870,2017,17,10,sauber,5.0,0
11871,2017,18,1,mercedes,595.0,11
11872,2017,18,2,ferrari,455.0,4
11873,2017,18,3,red_bull,340.0,3
11874,2017,18,4,force_india,175.0,0
11875,2017,18,5,williams,76.0,0
11876,2017,18,6,toro_rosso,53.0,0
11877,2017,18,7,renault,48.0,0
11878,2017,18,8,haas,47.0,0
11879,2017,18,9,mclaren,24.0,0
11880,2017,18,10,sauber,5.0,0
11881,2017,19,1,mercedes,625.0,11
11882,2017,19,2,ferrari,495.0,5
11883,2017,19,3,red_bull,358.0,3
11884,2017,19,4,force_india,177.0,0
11885,2017,19,5,williams,82.0,0
11886,2017,19,6,toro_rosso,53.0,0
11887,2017,19,7,renault,49.0,0
11888,2017,19,8,haas,47.0,0
11889,2017,19,9,mclaren,28.0,0
11890,2017,19,10,sauber,5.0,0
11891,2017,20,1,mercedes,668.0,12
11892,2017,20,2,ferrari,522.0,5
11893,2017,20,3,red_bull,368.0,3
11894,2017,20,4,force_india,187.0,0
11895,2017,20,5,williams,83.0,0
11896,2017,20,6,renault,57.0,0
11897,2017,20,7,toro_rosso,53.0,0
11898,2017,20,8,haas,47.0,0
11899,2017,20,9,mclaren,30.0,0
11900,2017,20,10,sauber,5.0,0
11901,2018,1,1,ferrari,40.0,1
11902,2018,1,2,mercedes,22.0,0
11903,2018,1,3,red_bull,20.0,0
11904,2018,1,4,mclaren,12.0,0
11905,2018,1,5,renault,7.0,0
11906,2018,1,6,force_india,0.0,0
11907,2018,1,7,sauber,0.0,0
11908,2018,1,8,williams,0.0,0
11909,2018,1,9,toro_rosso,0.0,0
11910,2018,1,10,haas,0.0,0
11911,2018,2,1,ferrari,65.0,2
11912,2018,2,2,mercedes,55.0,0
11913,2018,2,3,mclaren,22.0,0
11914,2018,2,4,red_bull,20.0,0
11915,2018,2,5,renault,15.0,0
11916,2018,2,6,toro_rosso,12.0,0
11917,2018,2,7,haas,10.0,0
11918,2018,2,8,sauber,2.0,0
11919,2018,2,9,force_india,1.0,0
11920,2018,2,10,williams,0.0,0
11921,2018,3,1,mercedes,85.0,0
11922,2018,3,2,ferrari,84.0,2
11923,2018,3,3,red_bull,55.0,1
11924,2018,3,4,mclaren,28.0,0
11925,2018,3,5,renault,25.0,0
11926,2018,3,6,toro_rosso,12.0,0
11927,2018,3,7,haas,11.0,0
11928,2018,3,8,sauber,2.0,0
11929,2018,3,9,force_india,1.0,0
11930,2018,3,10,williams,0.0,0
11931,2018,4,1,ferrari,114.0,2
11932,2018,4,2,mercedes,110.0,1
11933,2018,4,3,red_bull,55.0,1
11934,2018,4,4,mclaren,36.0,0
11935,2018,4,5,renault,35.0,0
11936,2018,4,6,force_india,16.0,0
11937,2018,4,7,toro_rosso,13.0,0
11938,2018,4,8,haas,11.0,0
11939,2018,4,9,sauber,10.0,0
11940,2018,4,10,williams,4.0,0
11941,2018,5,1,mercedes,153.0,2
11942,2018,5,2,ferrari,126.0,2
11943,2018,5,3,red_bull,80.0,1
11944,2018,5,4,renault,41.0,0
11945,2018,5,5,mclaren,40.0,0
11946,2018,5,6,haas,19.0,0
11947,2018,5,7,force_india,18.0,0
11948,2018,5,8,toro_rosso,13.0,0
11949,2018,5,9,sauber,11.0,0
11950,2018,5,10,williams,4.0,0
11951,2018,6,1,mercedes,178.0,2
11952,2018,6,2,ferrari,156.0,2
11953,2018,6,3,red_bull,107.0,2
11954,2018,6,4,renault,46.0,0
11955,2018,6,5,mclaren,40.0,0
11956,2018,6,6,force_india,26.0,0
11957,2018,6,7,toro_rosso,19.0,0
11958,2018,6,8,haas,19.0,0
11959,2018,6,9,sauber,11.0,0
11960,2018,6,10,williams,4.0,0
11961,2018,7,1,mercedes,206.0,2
11962,2018,7,2,ferrari,189.0,3
11963,2018,7,3,red_bull,134.0,2
11964,2018,7,4,renault,56.0,0
11965,2018,7,5,mclaren,40.0,0
11966,2018,7,6,force_india,28.0,0
11967,2018,7,7,toro_rosso,19.0,0
11968,2018,7,8,haas,19.0,0
